,combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
62,6.0,36.81,6.0,6.0,0.99274,2.53e-07,204.42,300.0,Compound -7259596889659363309,0.0,20.0,0.0033,3951737.0752,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0386308672760909,Compound -7259596889659363309
63,6.0,456.1,6.0,6.0,0.91156,9.36e-05,270.89,300.0,Compound -1931931292332138959,0.0,20.0,9.8e-07,3.1346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.9818518775747425,Compound -1931931292332138959
0,6.0,0.38,6.0,6.0,0.97274,2.51e-05,19.64,300.0,Compound 6405065223501262039,0.0,20.0,0.018,219944.5903,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.5311415380855354e-06,Compound 6405065223501262039
1,6.0,18.75,6.0,6.0,0.90915,0.0157,26.09,300.0,Compound 6570196248487915517,0.0,20.0,0.00056,10.7274,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.3537201087332214,Compound 6570196248487915517
2,6.0,2.29,6.0,6.0,0.95531,0.0254,11.4,300.0,Compound 6131001581542997933,0.0,20.0,1.6,19439.6664,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.036127156602955,Compound 6131001581542997933
3,6.0,1.49,6.0,6.0,0.90049,0.000534,10.03,300.0,Compound 2453050326848566352,0.0,20.0,0.00019,108.7682,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0035016342598779,Compound 2453050326848566352
4,6.0,5.02,6.0,6.0,0.99644,0.000147,19.67,300.0,Compound 1446194301605381580,0.0,20.0,7.7e-08,0.1573,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0999624550510444,Compound 1446194301605381580
5,6.0,0.95,6.0,6.0,0.99522,0.00165,10.02,300.0,Compound -2423174842461200741,0.0,20.0,0.0021,377.0184,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0050861591830371,Compound -2423174842461200741
6,6.0,1977.94,6.0,6.0,0.96698,0.92,529.61,300.0,Compound 1520217118366133894,0.0,20.0,130000.0,42580259.3377,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.137247600138729,Compound 1520217118366133894
7,6.0,20.85,6.0,6.0,0.91113,2.25,69.04,300.0,Compound 8476788948349508407,0.0,20.0,11.0,1483.6715,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0011466928192473,Compound 8476788948349508407
8,6.0,158.29,6.0,6.0,0.9054,0.000181,392.25,300.0,Compound -5235316406625056385,0.0,20.0,0.00038,627.7368,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0006128421239645,Compound -5235316406625056385
9,6.0,244.41,6.0,6.0,0.99317,0.541,1126.44,300.0,Compound 3876528323091996232,0.0,20.0,0.35,194.2833,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0244880662653174,Compound 3876528323091996232
10,6.0,249.18,6.0,6.0,0.91984,383.0,22.32,300.0,Compound -6108235394424138187,0.0,20.0,2.7,2.0986,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0034824080643599,Compound -6108235394424138187
11,6.0,7.22,6.0,6.0,0.99906,0.000182,22.17,300.0,Compound -541177991980270633,0.0,20.0,5e-05,81.4756,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0138601944584219,Compound -541177991980270633
12,6.0,590.44,6.0,6.0,0.94667,0.000998,601.28,300.0,Compound 3615325364105066902,0.0,20.0,3.7e-06,1.1063,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.2771776611422059,Compound 3615325364105066902
13,6.0,56.39,6.0,6.0,0.93664,8.87e-06,181.78,300.0,Compound 1856310590660828264,0.0,20.0,7.4e-07,24.9126,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0676843910147084,Compound 1856310590660828264
14,6.0,25.9,6.0,6.0,0.99973,1.98e-05,78.26,300.0,Compound 2681125942878213678,0.0,20.0,4.2e-06,63.4421,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0198746148026587,Compound 2681125942878213678
15,6.0,549.32,6.0,6.0,0.99379,2.06,322.61,300.0,Compound -151281422369811726,0.0,20.0,0.13,19.3051,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.3520859293222084,Compound -151281422369811726
16,6.0,1.41,6.0,6.0,0.95874,0.811,7.85,300.0,Compound 1649034860686047957,0.0,20.0,0.22,80.658,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0116987409907437,Compound 1649034860686047957
17,6.0,176.95,6.0,6.0,0.97162,2.73e-09,754.23,300.0,Compound -7885240732607053945,0.0,20.0,4.3e-05,4713946.8544,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0781647679522584,Compound -7885240732607053945
18,6.0,4.69,6.0,6.0,0.9176,0.000208,24.12,300.0,Compound -9095625751076024428,0.0,20.0,0.00032,467.4761,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.003898785368153,Compound -9095625751076024428
19,6.0,82.39,6.0,6.0,0.96463,9.26e-05,371.69,300.0,Compound 3735091075262022690,0.0,20.0,0.0012,3779.6332,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.043628633732911,Compound 3735091075262022690
20,6.0,374.53,6.0,6.0,0.97442,0.0365,730.85,300.0,Compound 6041323906861695673,0.0,20.0,0.00051,4.1986,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.6644681543570037,Compound 6041323906861695673
21,6.0,51.8,6.0,6.0,0.99383,0.000448,161.7,300.0,Compound -2679790087830709189,0.0,20.0,0.023,15678.5217,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1188296338305024,Compound -2679790087830709189
22,6.0,267.58,6.0,6.0,0.98391,0.0493,450.44,300.0,Compound 7523579530173644969,0.0,20.0,110.0,697647.1337,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.178664531746208,Compound 7523579530173644969
23,6.0,14.43,6.0,6.0,0.94678,0.0404,24.05,300.0,Compound 2239069377306386528,0.0,20.0,0.0027,19.7305,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0963332483724775,Compound 2239069377306386528
24,6.0,426.22,6.0,6.0,0.90239,1.43,440.82,300.0,Compound -3790096189807488539,0.0,20.0,0.0039,0.8255,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.149593327691766,Compound -3790096189807488539
25,6.0,28.95,6.0,6.0,0.90172,0.0435,69.0,300.0,Compound -2552389613416391072,0.0,20.0,0.18,1256.456,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0287063171948764,Compound -2552389613416391072
26,6.0,455.97,6.0,6.0,0.99768,8.81e-06,999.71,300.0,Compound -7679209598986030123,0.0,20.0,3.2e-05,1099.1353,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0393908228605836,Compound -7679209598986030123
27,6.0,441.26,6.0,6.0,0.92368,0.000587,1125.45,300.0,Compound 1674738672024410848,0.0,20.0,2.6e-05,13.526,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,5.3187894384993146e-11,Compound 1674738672024410848
28,6.0,644.9,6.0,6.0,0.93768,266.0,6.38,300.0,Compound -1845121690736341457,0.0,20.0,0.93,1.0541,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0038550768336816,Compound -1845121690736341457
29,6.0,419.93,6.0,6.0,0.94757,6e-09,9944.98,300.0,Compound 751347095613675828,0.0,20.0,1.5e-08,733.4873,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 751347095613675828
30,6.0,61.13,6.0,6.0,0.94341,2.23e-06,158.89,300.0,Compound -3480535462773432699,0.0,20.0,6.4e-05,8623.2641,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.2097059782625902,Compound -3480535462773432699
31,6.0,60.12,6.0,6.0,0.96706,0.00202,166.81,300.0,Compound 9189613321201260853,0.0,20.0,0.00054,80.1138,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1636043598456487,Compound 9189613321201260853
32,6.0,42.04,6.0,6.0,0.90167,6.74e-07,126.47,300.0,Compound -8562027735173601818,0.0,20.0,1e-06,460.211,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.022049793574195,Compound -8562027735173601818
33,6.0,48.45,6.0,6.0,0.93679,1.73e-08,137.23,300.0,Compound -3424990942808507113,0.0,20.0,1.3e-06,22492.0511,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1200840226856565,Compound -3424990942808507113
34,6.0,1687.1,6.0,6.0,0.97961,6.79,1090.93,300.0,Compound -2805172856798863080,0.0,20.0,4.8,212.4299,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1183830120229778,Compound -2805172856798863080
35,6.0,26.56,6.0,6.0,0.98002,0.0223,76.25,300.0,Compound -5027864279099484559,0.0,20.0,0.00087,11.7602,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.247110273729637,Compound -5027864279099484559
36,6.0,23.81,6.0,6.0,0.90062,2.08,66.43,300.0,Compound 6782533088853012966,0.0,20.0,20.0,2857.5443,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0004413065552082,Compound 6782533088853012966
37,6.0,98.52,6.0,6.0,0.96902,0.000331,334.23,300.0,Compound -2491466413738331536,0.0,20.0,0.00011,100.688,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.032165916814244,Compound -2491466413738331536
38,6.0,434.37,6.0,6.0,0.9788,5.91e-11,1686.07,300.0,Compound 3444118747541524859,0.0,20.0,1.3e-08,67708.7585,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0506715774900065,Compound 3444118747541524859
39,6.0,21.23,6.0,6.0,0.9977,0.0207,131.33,300.0,Compound 8660925075463018083,0.0,20.0,0.0058,83.9806,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0066427266907316,Compound 8660925075463018083
40,6.0,31.6,6.0,6.0,0.90785,0.000305,24.33,300.0,Compound -6154691317331379403,0.0,20.0,1.6e-05,15.3239,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.2670452211267102,Compound -6154691317331379403
41,6.0,1858.61,6.0,6.0,0.95018,9.9e-06,9348.77,300.0,Compound 4777557921258842865,0.0,20.0,0.00027,8129.509,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 4777557921258842865
42,6.0,2.59,6.0,6.0,0.94189,1.5,9.9,300.0,Compound 2084807598619733379,0.0,20.0,2.1,414.5982,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.024317312014258,Compound 2084807598619733379
43,6.0,13.07,6.0,6.0,0.91252,0.000209,22.5,300.0,Compound 5671802572643964931,0.0,20.0,0.00052,753.2358,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0445930724737023,Compound 5671802572643964931
44,6.0,15.59,6.0,6.0,0.972,2.2e-07,29.09,300.0,Compound 481186369885085208,0.0,20.0,2.5e-06,3402.6853,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1939250853342112,Compound 481186369885085208
45,6.0,104.29,6.0,6.0,0.91192,8.29e-05,445.09,300.0,Compound 3240171953555169507,0.0,20.0,5.7e-07,2.0779,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0032415271075787,Compound 3240171953555169507
46,6.0,32.23,6.0,6.0,0.9041,4.07e-09,50.95,300.0,Compound -3809645961928234813,0.0,20.0,3.1e-09,229.4907,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0203593509984639,Compound -3809645961928234813
47,6.0,911.66,6.0,6.0,0.91206,352.0,20859.74,300.0,Compound 8404894083075723321,0.0,20.0,0.00019,0.0002,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,7.914792233185387e-17,Compound 8404894083075723321
48,6.0,639.41,6.0,6.0,0.97386,1.05,30685.43,300.0,Compound 6481092712443518311,0.0,20.0,3.8,1084.2636,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6481092712443518311
49,6.0,9.8,6.0,6.0,0.97708,0.341,8.1,300.0,Compound 8398012570550061861,0.0,20.0,11.0,9298.3391,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0635520487264673,Compound 8398012570550061861
50,6.0,140.62,6.0,6.0,0.9401,2.63,96.34,300.0,Compound 3068444644956863084,0.0,20.0,89.0,10127.778,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.2582830134097443,Compound 3068444644956863084
51,6.0,511.03,6.0,6.0,0.90158,0.891,358.09,300.0,Compound -7091646457492331897,0.0,20.0,320.0,106431.9575,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0097493315372281,Compound -7091646457492331897
52,6.0,82.99,6.0,6.0,0.99279,1.11,429.39,300.0,Compound -1329559121186104143,0.0,20.0,0.0016,0.4366,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0017387488158387,Compound -1329559121186104143
53,6.0,8.76,6.0,6.0,0.99728,7.05,25.46,300.0,Compound -594622268613069114,0.0,20.0,0.62,26.4713,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0190533172878414,Compound -594622268613069114
54,6.0,14.15,6.0,6.0,0.98468,1.9e-06,167.93,300.0,Compound 5468939815472962111,0.0,20.0,7.8e-05,12281.7246,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0002461495414241,Compound 5468939815472962111
55,6.0,33.95,6.0,6.0,0.99102,69.8,9.82,300.0,Compound -3059882495275204052,0.0,20.0,61.0,262.923,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0284414846018435,Compound -3059882495275204052
56,6.0,1925.34,6.0,6.0,0.94504,3.98e-09,4382.37,300.0,Compound 1638230931088250727,0.0,20.0,2.2e-06,164748.1809,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.0907416364027198e-09,Compound 1638230931088250727
57,6.0,232.16,6.0,6.0,0.98694,0.00334,75833.34,300.0,Compound -7206627177566609525,0.0,20.0,1.5,136241.8921,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7206627177566609525
58,6.0,46.69,6.0,6.0,0.92231,0.000115,101.12,300.0,Compound 3800620826468287058,0.0,20.0,0.0015,3900.301,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.2789818481975371,Compound 3800620826468287058
59,6.0,471.97,6.0,6.0,0.93649,0.0252,1458.04,300.0,Compound 3363382910655625899,0.0,20.0,0.00015,1.8253,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0051654143897996,Compound 3363382910655625899
60,6.0,1887.29,6.0,6.0,0.96499,0.704,234.02,300.0,Compound -2792059967491646242,0.0,20.0,0.22,95.3979,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.358187927137411,Compound -2792059967491646242
61,6.0,333.22,6.0,6.0,0.99498,0.0192,495.4,300.0,Compound -7764897011142928794,0.0,20.0,1.6,24278.6557,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.567531805565098,Compound -7764897011142928794
62,6.0,45.42,6.0,6.0,0.99556,1.61,22.5,300.0,Compound 6399751499936248044,0.0,20.0,0.53,99.064,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.5706577248318236,Compound 6399751499936248044
63,6.0,20.66,6.0,6.0,0.90431,0.00183,1.14,300.0,Compound 7071630876308871199,0.0,20.0,1.5e-07,0.0239,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.5760926800274583,Compound 7071630876308871199
0,6.0,9.97,6.0,6.0,0.98186,0.672,23.07,300.0,Compound -8809628675512534541,0.0,20.0,0.0001,0.0445,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1051075949532485,Compound -8809628675512534541
1,6.0,5.62,6.0,6.0,0.94119,9.27e-07,25.33,300.0,Compound 6661005560753908989,0.0,20.0,0.00019,60639.537,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0131547133734353,Compound 6661005560753908989
2,6.0,18.5,6.0,6.0,0.98614,2.77e-06,65.06,300.0,Compound -7533156544166112365,0.0,20.0,1.2e-05,1247.6579,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1353138885325548,Compound -7533156544166112365
3,6.0,4.26,6.0,6.0,0.95218,0.0158,6.26,300.0,Compound 6278910982121447491,0.0,20.0,0.11,2032.3193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.3840612276630551,Compound 6278910982121447491
4,6.0,4.53,6.0,6.0,0.99554,0.777,23.09,300.0,Compound 7390341960018830003,0.0,20.0,0.031,11.8634,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0294779890608422,Compound 7390341960018830003
5,6.0,6.65,6.0,6.0,0.98203,0.00471,24.53,300.0,Compound -2720038682955524915,0.0,20.0,0.2,12812.2682,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0579807571695125,Compound -2720038682955524915
6,6.0,374.06,6.0,6.0,0.98169,3.04e-05,1356.72,300.0,Compound -6796455686604253313,0.0,20.0,7.9e-07,7.7496,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0944850940690008,Compound -6796455686604253313
7,6.0,294.94,6.0,6.0,0.98519,0.0687,791.5,300.0,Compound -2868152069912431889,0.0,20.0,14.0,62107.2803,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1591187763042529,Compound -2868152069912431889
8,6.0,299.5,6.0,6.0,0.96085,0.0475,273.91,300.0,Compound -6514249439862918633,0.0,20.0,0.011,70.1335,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.7907634241615151,Compound -6514249439862918633
9,6.0,35.11,6.0,6.0,0.98553,7.38e-08,137.56,300.0,Compound -8304569546755186895,0.0,20.0,1.8e-07,739.8255,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1080867763627749,Compound -8304569546755186895
10,6.0,545.5,6.0,6.0,0.9118,1.35e-08,1310.58,300.0,Compound 5401661469676151951,0.0,20.0,9.5e-05,2119263.5053,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0063659266834233,Compound 5401661469676151951
11,6.0,40.17,6.0,6.0,0.91639,7.28e-10,54.24,300.0,Compound 4605650070436256477,0.0,20.0,1.7e-08,6808.8035,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.3298502975394897,Compound 4605650070436256477
12,6.0,159.21,6.0,6.0,0.99426,5.97e-07,543.02,300.0,Compound 8526862661742842150,0.0,20.0,3.6e-07,179.4683,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2566321617020518,Compound 8526862661742842150
13,6.0,26.08,6.0,6.0,0.95557,0.96,12.6,300.0,Compound 6517340581906999433,0.0,20.0,0.00084,0.2635,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.3564985241363734,Compound 6517340581906999433
14,6.0,289.1,6.0,6.0,0.92193,1.91e-05,687.54,300.0,Compound -3938436260574851660,0.0,20.0,1.5e-06,23.2658,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0002513139715503,Compound -3938436260574851660
15,6.0,104.68,6.0,6.0,0.99521,0.935,394.12,300.0,Compound 8966353817380263306,0.0,20.0,0.001,0.3324,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0729062245219863,Compound 8966353817380263306
16,6.0,4.35,6.0,6.0,0.96484,0.000311,23.32,300.0,Compound -6734645373359036637,0.0,20.0,7e-05,67.8166,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0220564908894654,Compound -6734645373359036637
17,6.0,20.19,6.0,6.0,0.96999,20.1,22.97,300.0,Compound 1800775992220678098,0.0,20.0,600.0,8869.8965,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0274201313351059,Compound 1800775992220678098
18,6.0,7.21,6.0,6.0,0.96959,0.000752,2.44,300.0,Compound -3466810597855612008,0.0,20.0,0.00033,132.6084,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1308502049879201,Compound -3466810597855612008
19,6.0,387.84,6.0,6.0,0.94779,0.00799,354.89,300.0,Compound 6891687448889118139,0.0,20.0,0.67,25048.1889,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.701464434031402,Compound 6891687448889118139
20,6.0,0.32,6.0,6.0,0.96912,1.65e-09,5.98,300.0,Compound -678507370768771296,0.0,20.0,5.9e-10,107.7492,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,6.296801028375125e-05,Compound -678507370768771296
21,6.0,3915.35,6.0,6.0,0.91927,0.000603,1291.06,300.0,Compound 4850022698783644480,0.0,20.0,0.16,78099.3908,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0248575756877681,Compound 4850022698783644480
22,6.0,1732.58,6.0,6.0,0.9672,23.4,569.69,300.0,Compound 362394597137493477,0.0,20.0,0.00053,0.0068,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0340206006375356,Compound 362394597137493477
23,6.0,13.6,6.0,6.0,0.93239,0.167,28.98,300.0,Compound 6442546936133251601,0.0,20.0,0.022,39.583,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1032963681433697,Compound 6442546936133251601
24,6.0,169.55,6.0,6.0,0.97693,2.96e-05,134.17,300.0,Compound -5252278030206528355,0.0,20.0,2.9e-06,29.7318,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,4.342801446465166,Compound -5252278030206528355
25,6.0,40.62,6.0,6.0,0.95063,1.83e-07,161.29,300.0,Compound 2543422589941036421,0.0,20.0,0.00012,196213.4637,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0069593993469479,Compound 2543422589941036421
26,6.0,311.07,6.0,6.0,0.91468,1.26e-08,1183.71,300.0,Compound 2063564037156234679,0.0,20.0,4e-11,0.9565,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0002100155360569,Compound 2063564037156234679
27,6.0,54.4,6.0,6.0,0.95947,1.04,63.15,300.0,Compound -6425103269242866339,0.0,20.0,0.0029,0.8195,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.3113300126542502,Compound -6425103269242866339
28,6.0,172.87,6.0,6.0,0.92761,3.13e-09,197.1,300.0,Compound 3806754107632152543,0.0,20.0,1.1e-05,1025777.2446,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.6242826847256688,Compound 3806754107632152543
29,6.0,34.36,6.0,6.0,0.99106,3.38e-06,1188.47,300.0,Compound 3531669818206013660,0.0,20.0,1e-06,88.8729,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,9.670802647597707e-08,Compound 3531669818206013660
30,6.0,305.35,6.0,6.0,0.97485,2.56,272.3,300.0,Compound -3191847506418580158,0.0,20.0,0.12,14.0373,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.2226079202883349,Compound -3191847506418580158
31,6.0,102.44,6.0,6.0,0.96975,453.0,149.21,300.0,Compound -8097074470388565207,0.0,20.0,39.0,25.678,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0016145504219171,Compound -8097074470388565207
32,6.0,56.28,6.0,6.0,0.94067,7.18e-06,249.87,300.0,Compound 4821534349913261983,0.0,20.0,5.1e-05,2148.4778,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0111899952347476,Compound 4821534349913261983
33,6.0,52.41,6.0,6.0,0.9842,408.0,105.41,300.0,Compound -4704079121414951053,0.0,20.0,4.9,3.6103,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0014632958628605,Compound -4704079121414951053
34,6.0,11.61,6.0,6.0,0.90149,0.00933,9.4,300.0,Compound -7938513484016419056,0.0,20.0,0.023,735.3824,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0736489316397797,Compound -7938513484016419056
35,6.0,603.55,6.0,6.0,0.95127,6.79,665.61,300.0,Compound -5808471348308739142,0.0,20.0,3.1e-05,0.0013,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0220401733339265,Compound -5808471348308739142
36,6.0,72.98,6.0,6.0,0.90196,54.0,0.11,300.0,Compound 2962573889061048226,0.0,20.0,0.021,0.1153,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0356790907144547,Compound 2962573889061048226
37,6.0,729.36,6.0,6.0,0.92489,0.669,440.35,300.0,Compound 6720394428428214946,0.0,20.0,4.8,2133.5798,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0180501404882658,Compound 6720394428428214946
38,6.0,107.74,6.0,6.0,0.97338,38.0,0.89,300.0,Compound -1564259173417435095,0.0,20.0,310.0,2449.7107,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0284820155520141,Compound -1564259173417435095
39,6.0,162.35,6.0,6.0,0.94156,0.804,315.83,300.0,Compound 8779914705240768170,0.0,20.0,0.031,11.6297,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1630837075377317,Compound 8779914705240768170
40,6.0,2867.61,6.0,6.0,0.94625,72.1,188.31,300.0,Compound -9196849248910526346,0.0,20.0,15000.0,63044.6021,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0410041664859697,Compound -9196849248910526346
41,6.0,253.82,6.0,6.0,0.90081,0.238,145.93,300.0,Compound 8352191733877414750,0.0,20.0,20.0,25230.3388,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.7791620603496985,Compound 8352191733877414750
42,6.0,71.19,6.0,6.0,0.98443,11.3,35.14,300.0,Compound -8017951583033472984,0.0,20.0,4.6,121.5066,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1486454740377894,Compound -8017951583033472984
43,6.0,3152.69,6.0,6.0,0.95189,4.47,381.27,300.0,Compound 6221006824473426859,0.0,20.0,0.91,60.8083,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.2392022181155423,Compound 6221006824473426859
44,6.0,202.13,6.0,6.0,0.93906,0.0257,593.21,300.0,Compound -8614879896446950067,0.0,20.0,0.0015,17.194,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.078012262981276,Compound -8614879896446950067
45,6.0,815.33,6.0,6.0,0.94039,0.692,284.12,300.0,Compound 5986914397058678405,0.0,20.0,0.011,4.8159,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.0109877378741343,Compound 5986914397058678405
46,6.0,6.75,6.0,6.0,0.96994,7.79e-05,29.78,300.0,Compound 606315854266932628,0.0,20.0,3.7e-08,0.1416,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0244948950471469,Compound 606315854266932628
